alpha,beta
0.2191608269796823,2.832310420062877
0.22471433906866373,2.929867815016802
0.21937083643430702,2.878488276595376
0.21371887128804679,2.8234838967136886
0.2039474326475808,2.7034059825270003
0.19709417027152965,2.621241406500518
0.20845853280203283,2.909479010266902
0.19776802691302134,2.7524673632690795
0.20014499574480063,2.809535168057588
0.18978721470792193,2.6400798024231436
0.19892886985462133,2.906693544384752
0.20182008197124562,3.023586619374807
0.18901603169535636,2.8233110434473803
0.19488805622371014,2.950874953808005
0.18686764077386459,2.8982903920118726
0.1828290608149859,2.8826855020069777
0.18009317332089747,2.8881083829973853
0.1715626406492114,2.7743111754795744
0.16335692444337144,2.721249014232654
0.16684956492407224,2.811306471206363
0.1669781810892519,2.8396394029876273
0.16859175547325334,2.966162970297547
0.1539454383979341,2.7375801408909517
0.15476284755473219,2.847072325811946
0.16551345380774712,3.0474235566470607
0.1734331700849698,3.2610577711591295
0.16177126196278954,3.196680646194415
0.15726420210697128,3.173626446015641
0.14687110015679986,3.0348404450881645
0.13714843449256928,2.909813275296077
0.14069346602411384,3.003572588015225
0.12705624117211456,2.8358427953870398
0.12296486223293437,2.8074439827528277
0.12011676759271647,2.764821653218531
0.13243207740370566,2.991231702207475
0.12719670274103498,2.9335226597223403
0.11960317788155624,2.8123482465437184
0.10983765351312227,2.6599840804584542
0.1040984279331447,2.6313982549225816
0.1043955966056313,2.707774593467349
0.10267606787104057,2.733533586120434
0.09781500853086612,2.712160172741697
0.10554720063947409,2.9205242201572488
0.09887265564828243,2.888586951965112
0.09902898150191004,2.9599872596835137
0.08193131371109862,2.689781168273238
0.08169237830847872,2.753989829445336
0.08524098733204225,2.914655498634925
0.08568116395963596,2.975023883596786
0.08504654929841793,3.0289180588665228
0.07999424195097951,3.0286626175818547
0.06997004291107485,2.9106558079801257
0.0687827646338539,2.95873057080048
0.061065027445721135,2.877446892577284
0.06624722995678732,2.9694081881570313
0.05674926528769171,2.8486179891916703
0.054457247723314686,2.843175304016336
0.06045989880336164,3.009126362642292
0.043448173693798164,2.7530297925255565
0.04789626990356726,2.9143421528375106
0.03983685765953524,2.817468690572541
0.03862304021539247,2.831863293722062
0.031027261819638708,2.767995577643163
0.03207934051949914,2.8174990698946862
0.03751583869456714,3.038069704725084
0.03299985528487565,3.047567451753149
0.02512602152939027,2.933992719379249
0.03383511773671407,3.1676816606868807
0.028571599756492823,3.173430544752591
0.012208219032496189,2.970618631752752
0.004107169050567671,2.842876342136693
0.006602458758962888,2.8697456832762986
0.014666299702548563,3.0240250286313897
0.019987159929781152,3.1660968930320896
0.015591349883724192,3.166178280488004
0.004429046484255629,3.063472945964426
0.0004153559979015349,3.0277896930916937
0.0002475173333795795,3.0891643219658147
-0.006994780601735986,2.981990183617534
-0.011300612307299097,2.990246733899531
-0.024339687409206927,2.8041721393647387
-0.03162243042437779,2.7396774743100636
-0.026771727582852248,2.903654150303511
-0.022698679559407055,2.994119302178879
-0.02171940737941257,3.0708242987139043
-0.04070225663808859,2.808975550422621
-0.036042645295627354,2.923302141308096
-0.03644948388016541,2.9243140335683813
-0.05270262368204466,2.6918378455189336
-0.04986179299231818,2.756798082530018
-0.04634780996476409,2.87599081437187
-0.05873635370263638,2.753310591124553
-0.061372379609514846,2.734687144024568
-0.06137954666898986,2.8242326375054074
-0.05863990441915854,2.9130479921456356
-0.06409342235701697,2.864740917516578
-0.07605601872593772,2.717749401769161
-0.08081180356425736,2.6395127220511307
-0.07507970888225225,2.8687334433969456
-0.0608555035093255,3.2119488067072623
-0.06734634629178701,3.1727040628564254
-0.08764213768389803,2.8692547562932202
-0.08342345618971964,3.0220135331636295
-0.08952550512237636,2.9933800921396547
-0.10526209952604819,2.7876411775210195
-0.12150707315039451,2.5627246191158126
-0.11629405115821718,2.7199851383791005
-0.11885103392659728,2.7602952385341917
-0.12340708229882744,2.7195193340321926
-0.12221994690650592,2.824764524142863
-0.11351750083355025,3.0358767313001804
-0.1200853756310009,2.983935694613954
-0.12376935069549744,2.9992419888635156
-0.12838878481771238,2.983995744860142
-0.13517993138333834,2.8988632071535156
-0.1259484783476958,3.1356767209063747
-0.1430891152303443,2.906883379595198
-0.14606527861285173,2.886501691931522
-0.1423877572952343,2.968877449089396
-0.14484098907969162,3.055664757187111
-0.14311786121210374,3.139108736608578
-0.1384433833858816,3.287041343081621
-0.14917357993349212,3.1975708163035215
-0.1522066083341996,3.188578709895982
-0.16333528617293963,2.987752880212659
-0.1677988660375325,2.9694208042465147
-0.16717089243285288,3.0445834224746577
-0.18079765797254368,2.8573849178045037
-0.17344347576436153,3.0435479412787325
-0.16697934274344012,3.2015236494168136
-0.1868902037133113,2.8999152408397664
-0.1858638593412876,3.0258134435284876
-0.18995606853728086,2.9869790221237884
-0.19924996212835028,2.899619634685352
-0.1969510773290599,3.028024352677531
-0.20669694837191338,2.893166875354295
-0.2090395823777963,2.916497666681056
-0.20666343874459933,2.968179051749349
-0.2080949086674953,3.0345492671693113
-0.2185383729644857,2.918618263057691
-0.22405198868979023,2.9156520410921676
-0.23852014836157756,2.6986833838936306
-0.23894028669659684,2.7149498197546573
-0.225037062900414,3.0153079620693592
-0.2316693141414353,2.895852132921166
-0.22534720679986003,3.053526233105169
-0.2408251784306076,2.837364038179486
-0.2349328593145797,2.973216963229385
-0.23793071822534595,2.9940229724223193
-0.24134488510904514,3.0223008154845776
-0.24291129949658286,3.060642868376599
-0.2412636804074774,3.193908115971569
-0.25789517814532137,2.92146676150002
-0.26350196062754944,2.9108955703160078
-0.2667461335472221,2.920125049687452
-0.2595468148134464,3.132868000337549
-0.2782210300459242,2.8747792361543447
-0.2863027523952747,2.7963433093621055
-0.29028264775411466,2.7879427753744412
-0.28947514389773077,2.871418034425852
-0.3047047889486529,2.6297229646880904
-0.3024140102982588,2.772454481099636
-0.2968346120525757,2.8887458444592635
-0.30238925046782256,2.8960448304000006
-0.29481496818148695,3.124940257451364
-0.30597330699847036,2.9501891340464494
-0.3152927909420527,2.860385903019716
-0.3274737824507601,2.711441462550111
-0.32381070497819986,2.8826514352673795
-0.3237899466321238,2.9954006014744072
-0.33450495970790745,2.8800700573849785
-0.33543800772417537,2.885692889590053
-0.3352870204242078,2.9913086949451557
-0.3400904974478681,2.9620571277934595
-0.3481233159916471,2.8213743781610123
-0.3481843314881149,2.842472514318226
-0.3538015201261059,2.759257501835601
-0.3498762708918395,2.855928990371311
-0.36323816697607453,2.6847982615385644
-0.34456164304184367,2.995225731616741
-0.3633991522602862,2.6846674556567334
-0.347429711353296,3.026641725048768
-0.36270572670088774,2.8828382897693516
-0.37179652829923004,2.8175466861194365
-0.3787052091328005,2.782209599783797
-0.3781964674599201,2.837506521072222
-0.38119379145506327,2.832491107433476
-0.37933068132736397,2.927635959115453
-0.3891149167177306,2.7941210281763444
-0.3889544387577618,2.9304244169216327
-0.4038859898569321,2.715654651618549
-0.4095135120773932,2.770086619676904
-0.4048199517771724,2.9603446291469324
-0.4109615984781801,2.9120452685383027
-0.4189888466046523,2.82829217883259
-0.4204737157034137,2.8671301764431987
-0.4214727164623,2.934520691084692
-0.4182025840079414,3.0900856675181725
-0.4378513987836275,2.8372185326709594
-0.4341033741247015,2.9275868760367385
-0.43405932772368283,3.0049358331338176
-0.44125866981194783,2.9410632114904787
-0.44051227653571035,3.075067061755578
-0.4494553148724147,2.980897533552229
-0.4566345961406024,2.8735122356694935
-0.45207438937350564,3.01356102922786
-0.46508724224351533,2.834458484625263
-0.46577049475595744,2.9506875368068104
-0.4632671190021626,3.09096302144652
-0.4614340132223663,3.2180907223546305
-0.4836423096515641,2.8401299716028876
-0.4825737621039403,2.8991512834893642
-0.4814701722376976,2.9712156404543157
-0.49285140472105304,2.809229021481367
-0.4862256479498481,2.9795490104867253
-0.4874763213632128,3.0157679017583847
-0.4870954637977983,3.0664229924327713
-0.4842804770134563,3.153198416011946
-0.4846770183417892,3.2472961127219633
-0.4936224918558475,3.1693208559572352
-0.4981937074438582,3.1257348297375707
-0.5146894008731384,2.8608968539337742
-0.5077434971837894,3.059330555781616
-0.5004221633223057,3.219277318086231
-0.5236969284810714,2.8156095069878138
-0.5301541615151294,2.719099367510792
-0.5223241323199552,2.9070042053812584
-0.5275490146941673,2.8846628557641267
-0.5362439173948343,2.780287730602511
-0.5253233887036022,3.046996682277229
-0.526167697333137,3.1393490416399983
-0.5466146737384022,2.831367016926512
-0.541923911381212,2.9573682482813632
-0.5396952328372,3.0781843011323105
-0.5548872860830426,2.835235328595327
-0.5555902773545223,2.856889897647057
-0.5602394600176073,2.897247296037068
-0.5665492440666795,2.8405807533987963
-0.5643962541649795,2.9449214921469493
-0.566004949405352,3.042183073621651
-0.5642566382916908,3.1047745428018896
-0.5762047167490674,2.996574302548496
-0.5826901157240325,2.99823244058131
-0.5897239181592971,2.8935407885032984
-0.5942204605910113,2.892843085666836
-0.58833065765396,3.073946952181585
-0.602335025808034,2.8749760789918746
-0.6123795663631498,2.7462109444160654
-0.6181850808408251,2.706546417460169
-0.6317971907418379,2.5042750521592527
-0.6244706072544924,2.676131624282275
-0.6135744931882633,2.9246618019097896
-0.6259301541922482,2.742224025495588
-0.6283210298638272,2.738125479322451
-0.631411692312506,2.70986376110933
-0.6219694411639343,2.919788918503611
-0.6233338795996572,2.8751038032245897
-0.6329185936666294,2.8105262708166427
-0.6260119655777245,3.026353039971659
-0.6342018858856905,2.915186710619837
-0.640429270143134,2.9263559586369614
-0.6334221307120156,3.104590874592489
-0.6459384218137737,2.9192960186332964
-0.6608162175081825,2.6955971861013235
-0.6648406446766711,2.65228000156741
-0.6566941834445282,2.9017381439923007
-0.6516504365613861,3.0289415817136813
-0.6617696486053869,2.886137510157123
-0.6738848111995129,2.720109345154539
-0.6694154586131933,2.8599763313515862
-0.6760208998850282,2.7949780342235506
-0.6685631771461883,2.9888175575071725
-0.6692250411630746,3.065573959162099
-0.6647185642841451,3.2634508454149547
-0.6910426525180254,2.832843232142117
-0.6768742344294838,3.166913027191366
-0.6919034310875464,3.0048961107949457
-0.6931805838677552,3.1025130601054003
-0.7103824286356948,2.895501776337148
-0.7161681530142429,2.8339346357534807
-0.7202750649281647,2.8036513337302824
-0.7214280802251469,2.880370419034843
-0.7144811447267352,3.1132806977963634
-0.7245916722931198,3.02543086653183
-0.7157078426037273,3.2441121978236396
-0.7262946526059495,3.1192831690305796
-0.740174035105845,2.961293709586502
-0.736195409169798,3.0429043990830724
-0.7428352330223459,2.9437735920372345
-0.7446276288124415,3.031603058679293
-0.7513759691385445,2.957511028039562
-0.7602856033086263,2.9001915301173877
-0.7639835892419714,2.8849414039879027
-0.7572062762891064,3.124290579755981
-0.7700286259662501,2.940549755783949
-0.7586824144776497,3.191236590780231
-0.7764123186400457,2.907590994615071
-0.7819655254372737,2.865274244858422
-0.7865728416676899,2.8049077486687723
-0.7752018361930865,3.0507114147306647
-0.7786365199383989,3.0539981908290654
-0.7879957697007763,2.878543158721464
-0.7999233413456215,2.7432163392128666
-0.7998885154753403,2.820531525257358
-0.8017476492867106,2.838885053767376
-0.8016579182355769,2.9061259435229054
-0.8156630703145862,2.698649154693713
-0.8047781438636085,2.981928354687791
-0.8067853225514754,2.9533448288867534
-0.8139237260790931,2.8667983529803136
-0.8281750761281824,2.68345312699228
-0.8181717049519586,2.932911058679609
-0.8227040208311711,2.840776280811837
-0.820945976688126,2.9756945945254523
-0.8299062735878091,2.870625854634172
-0.8261960955205123,3.0218185483279965
-0.8287742611058413,3.0369624169497227
-0.838322863279409,2.907366336820682
-0.8338532571627016,3.0242033286940964
-0.8326045771733033,3.115876667959647
-0.8380894830596856,3.0741457164171835
-0.8477098771240776,2.95590494441639
-0.8579746769940089,2.863078891058491
-0.8524851370152748,3.0574938372677933
-0.864085621178577,2.9134868925614263
-0.8670410042833083,2.944847762694238
-0.8609840666285135,3.1016169874853325
-0.879428912017224,2.8535692381961404
-0.8879449928626815,2.7181245368801648
-0.8929754177451508,2.6357038182186923
-0.8794534333653306,2.9222930295778
-0.8882257967189767,2.816201195678274
-0.8989657582377838,2.700160346126961
-0.8962354377541051,2.7537141291711644
-0.8959787471334413,2.8333295135770933
-0.9038403228225815,2.752602633354292
-0.8942005844471501,2.9873912801139126
-0.9028663672520576,2.890740076240905
-0.9008888521669249,2.98336464830847
-0.8962546899113635,3.1196041498175244
-0.9155672378997598,2.8350569931698675
-0.9137465774673488,2.9135528667158153
-0.9035540585305675,3.1258465740091
-0.9158816168120282,2.940010010370061
-0.9190126726589498,2.9301808801066653
-0.9281076764010475,2.791673281067258
-0.921069373601197,2.9693303173719614
-0.9297757882257233,2.8210518468807484
-0.9266806846346163,2.960799825333229
-0.9166808170428433,3.217280243212908
-0.9100180227355466,3.3808091319799103
-0.9275576026288374,3.1672223763488563
-0.9397212426253536,2.99988470917919
-0.9424633125927734,2.999493922179012
-0.951187571035682,2.9099629832675626
-0.9385539188163415,3.212220172939603
-0.9439224390776285,3.1914968757855537
-0.9508805633635666,3.120703523503335
-0.9587077220359529,3.004731750443001
-0.9599293017611441,3.0264038974118517
-0.9646125609862272,3.042364876861625
-0.9711184460679423,3.0300640676086648
-0.975907049381539,3.0154091424845566
-0.9901655834145021,2.8364062210526924
-1.001241149766096,2.7150204396392272
-0.9996173928809661,2.788058893402995
-0.995971866003891,2.8900190601915834
-1.0009579893125828,2.84655514102391
-0.9904790317730027,3.068635381050999
-0.9952458824388769,3.0326400483319853
-1.0000810320816682,3.021240160763892
-0.997941534768477,3.06162930483702
-1.0062756407371896,2.936724397449779
-1.0012699079753833,3.077329740224784
-1.008193588758985,3.076689268233767
-1.0186131100464841,2.9528638114183385
-1.0070027135324782,3.2175083100816178
-1.015698974028025,3.118158549013226
-1.0183611176532852,3.121538779731197
-1.03503132819978,2.9019828600036606
-1.0334080034859898,3.046655977404355
-1.0355900107531328,3.066512830455174
-1.0470560746072128,2.912640833517898
-1.0459661874635353,3.0255824425351867
-1.0582731239752976,2.8726270501553373
